,NOME,ANO_PESQUISA,ANO_INGRESSO,INSTITUICAO_ENSINO_ALUNO,IDADE_ALUNO,ANOS_PM,FASE,TURMA,NIVEL_IDEAL,PONTO_VIRADA,INDICADO_BOLSA,BOLSISTA,INDE,INDE_CONCEITO,PEDRA,DESTAQUE_IEG,DESTAQUE_IDA,DESTAQUE_IPV,IEG,IDA,IPV,IAA,IPS,IPP,IAN,CF,CG,CT,QTD_AVAL,REC_AVA_1,REC_AVA_2,REC_AVA_3,REC_AVA_4,REC_EQUIPE_1,REC_EQUIPE_2,REC_EQUIPE_3,REC_EQUIPE_4,DEFASAGEM,SINALIZADOR_INGRESSANTE,NOTA_PORT,NOTA_MAT,NOTA_ING
67,ALUNO-125,2020,,Escola Pública,10.0,0.0,1,C,,Não,,,7.187502,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.0,5.0,7.333333333333333,9.000020000000001,7.5,7.708333333333334,5.0,,,,,,,,,,,,,,,,,
68,ALUNO-128,2020,,Escola Pública,9.0,1.0,0,G,,Não,,,5.854169000000001,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,5.5,3.500005,7.416679999999999,5.625,2.5,5.0,,,,,,,,,,,,,,,,,
69,ALUNO-132,2020,,Escola Pública,14.0,3.0,4,F,,Não,,,7.344792,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.5,6.0,6.95833,8.75001,7.5,8.28125,10.0,,,,,,,,,,,,,,,,,
70,ALUNO-133,2020,,Escola Pública,10.0,1.0,0,D,,Não,,,8.428752,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.8,10.0,7.5,10.00002,7.5,7.1875,5.0,,,,,,,,,,,,,,,,,
71,ALUNO-135,2020,,Escola Pública,9.0,1.0,1,A,,Não,,,7.798752,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.4,6.5,7.25,9.000020000000001,7.5,7.1875,10.0,,,,,,,,,,,,,,,,,
72,ALUNO-136,2020,,Escola Pública,16.0,2.0,5,A,,Não,,,4.643056,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,4.0,2.0,5.444446666666667,7.5,4.375,6.666666666666667,5.0,,,,,,,,,,,,,,,,,
73,ALUNO-139,2020,,Escola Pública,17.0,0.0,5,L,,Não,,,6.105834000000001,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,5.8,4.333333333333333,5.499996666666667,9.16668,7.5,8.125,5.0,,,,,,,,,,,,,,,,,
74,ALUNO-145,2020,,Rede Decisão/União,17.0,1.0,7,B,,Sim,,,8.345001166666666,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.1,7.333333333333333,8.8333375,7.91667,7.5,7.5,10.0,,,,,,,,,,,,,,,,,
75,ALUNO-146,2020,,Escola Pública,9.0,2.0,1,C,,Não,,,6.385835333333334,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.2,0.0,7.333333333333333,10.00002,7.5,7.291666666666667,10.0,,,,,,,,,,,,,,,,,
76,ALUNO-147,2020,,Escola Pública,13.0,1.0,2,C,,Não,,,5.934724000000001,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.0,0.0,7.277776666666666,9.000020000000001,7.5,7.291666666666667,5.0,,,,,,,,,,,,,,,,,
77,ALUNO-149,2020,,Escola Pública,16.0,1.0,6,B,,Não,,,7.131667,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.7,3.0,8.333335,7.5,5.625,8.125,10.0,,,,,,,,,,,,,,,,,
78,ALUNO-151,2020,,Escola Pública,11.0,1.0,1,R,,Não,,,8.238891333333333,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.5,7.5,8.611113333333334,9.50002,7.5,9.166666666666666,5.0,,,,,,,,,,,,,,,,,
79,ALUNO-152,2020,,Rede Decisão/União,11.0,1.0,3,B,,Não,,,7.963542166666667,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.0,6.333333333333333,8.6250075,6.24999,7.5,7.96875,10.0,,,,,,,,,,,,,,,,,
80,ALUNO-153,2020,,Rede Decisão/União,13.0,3.0,4,F,,Sim,,,8.167711833333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.0,4.666666666666667,9.1250075,10.00002,7.5,8.59375,10.0,,,,,,,,,,,,,,,,,
81,ALUNO-154,2020,,Escola Pública,10.0,1.0,1,M,,Não,,,5.884585,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.1,0.0,7.916665,8.500020000000001,7.5,7.8125,5.0,,,,,,,,,,,,,,,,,
82,ALUNO-156,2020,,Rede Decisão/União,12.0,2.0,2,J,,Não,,,7.110556666666668,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.9,5.0,8.11111,7.916679999999999,7.5,6.666666666666667,5.0,,,,,,,,,,,,,,,,,
83,ALUNO-157,2020,,Escola Pública,10.0,1.0,1,H,,Não,,,7.177224000000001,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.4,6.75,7.777776666666667,9.50002,7.5,7.916666666666668,5.0,,,,,,,,,,,,,,,,,
84,ALUNO-158,2020,,Escola Pública,14.0,2.0,3,E,,Não,,,6.064722,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,5.9,5.0,6.611103333333333,9.16668,3.75,7.708333333333334,5.0,,,,,,,,,,,,,,,,,
85,ALUNO-160,2020,,Escola Pública,10.0,2.0,1,H,,Não,,,4.478057333333334,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,2.3,0.0,7.444443333333333,8.000020000000001,5.0,7.291666666666667,5.0,,,,,,,,,,,,,,,,,
86,ALUNO-161,2020,,Estácio,18.0,4.0,8,A,,,,,8.891667,B,Ametista,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,,10.0,9.0,0.0,7.91667,7.5,0.0,10.0,,,,,,,,,,,,,,,,,
87,ALUNO-162,2020,,Escola Pública,10.0,2.0,1,B,,Não,,,7.953752000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.8,8.5,7.75,8.500020000000001,7.5,8.4375,5.0,,,,,,,,,,,,,,,,,
88,ALUNO-163,2020,,Escola Pública,12.0,3.0,1,G,,Não,,,6.440002,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.2,6.25,7.75,7.50002,5.0,2.5,5.0,,,,,,,,,,,,,,,,,
89,ALUNO-164,2020,,Escola Pública,10.0,1.0,1,D,,Não,,,7.708752,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.7,7.5,7.75,9.50002,7.5,7.1875,5.0,,,,,,,,,,,,,,,,,
90,ALUNO-165,2020,,Escola Pública,11.0,1.0,0,G,,Não,,,8.431252,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,10.0,7.5,9.000020000000001,7.5,7.8125,5.0,,,,,,,,,,,,,,,,,
91,ALUNO-168,2020,,Escola Pública,11.0,1.0,1,J,,Não,,,8.082224,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.8,8.5,8.11111,10.00002,7.5,7.5,5.0,,,,,,,,,,,,,,,,,
92,ALUNO-169,2020,,Escola Pública,8.0,0.0,0,E,,Não,,,7.800001000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,10.0,5.749995,9.000020000000001,5.0,2.5,10.0,,,,,,,,,,,,,,,,,
93,ALUNO-173,2020,,Escola Pública,16.0,4.0,5,G,,Não,,,3.7383341666666654,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,0.9,2.833333333333333,4.1250025,7.91667,3.125,5.625,5.0,,,,,,,,,,,,,,,,,
94,ALUNO-174,2020,,Einstein,15.0,3.0,5,X,,,,,7.921668,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,7.2,0.0,9.16668,5.625,0.0,10.0,,,,,,,,,,,,,,,,,
95,ALUNO-183,2020,,Escola Pública,11.0,2.0,0,E,,Não,,,7.862503,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,10.0,7.000005,9.000020000000001,8.125,2.5,5.0,,,,,,,,,,,,,,,,,
96,ALUNO-184,2020,,Escola Pública,9.0,2.0,1,H,,Não,,,8.257224,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.3,7.5,7.777776666666667,10.00002,7.5,7.916666666666668,10.0,,,,,,,,,,,,,,,,,
97,ALUNO-186,2020,,Escola Pública,16.0,0.0,3,J,,Não,,,6.314166333333334,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,5.8,5.666666666666667,6.66666,8.75001,7.5,8.125,2.5,,,,,,,,,,,,,,,,,
98,ALUNO-187,2020,,Escola Pública,10.0,0.0,2,G,,Não,,,6.41389,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.0,0.0,7.111106666666665,8.500020000000001,7.5,7.916666666666667,10.0,,,,,,,,,,,,,,,,,
99,ALUNO-188,2020,,Escola Pública,13.0,2.0,3,C,,Sim,,,7.744167,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,4.7,9.0,8.66667,7.08333,7.5,8.125,10.0,,,,,,,,,,,,,,,,,
100,ALUNO-189,2020,,Escola Pública,10.0,0.0,1,C,,Não,,,7.2558353333333345,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.3,8.0,7.333333333333333,8.000020000000001,5.0,7.291666666666667,5.0,,,,,,,,,,,,,,,,,
101,ALUNO-190,2020,,Rede Decisão/União,17.0,3.0,7,B,,Sim,,,8.733751333333334,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.2,7.666666666666667,9.666670000000002,8.33334,6.875,9.0625,10.0,,,,,,,,,,,,,,,,,
102,ALUNO-192,2020,,Escola Pública,11.0,2.0,1,H,,Não,,,4.854723333333333,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,5.1,0.0,7.444443333333333,7.416679999999999,5.0,6.041666666666666,5.0,,,,,,,,,,,,,,,,,
103,ALUNO-193,2020,,Escola Pública,13.0,4.0,3,F,,Sim,,,8.539168666666667,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.8,7.0,9.333333333333332,10.00002,5.0,8.125,10.0,,,,,,,,,,,,,,,,,
104,ALUNO-194,2020,,Rede Decisão/União,17.0,3.0,6,A,,Não,,,7.1214596666666665,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.3,6.333333333333333,7.04167,8.33334,6.875,7.65625,5.0,,,,,,,,,,,,,,,,,
105,ALUNO-197,2020,,Escola Pública,12.0,1.0,3,F,,Não,,,8.832500666666666,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.6,8.666666666666666,8.5,8.33334,7.5,8.958333333333332,10.0,,,,,,,,,,,,,,,,,
106,ALUNO-198,2020,,Escola Pública,16.0,3.0,6,A,,Não,,,5.518958,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.1,4.5,6.291665,0.0,5.625,5.78125,10.0,,,,,,,,,,,,,,,,,
107,ALUNO-199,2020,,Escola Pública,14.0,1.0,3,C,,Não,,,6.658610666666666,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,4.8,7.666666666666667,7.388886666666666,6.25,7.5,8.125,5.0,,,,,,,,,,,,,,,,,
108,ALUNO-200,2020,,Escola Pública,13.0,4.0,4,F,,Não,,,7.355834833333334,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,5.8,5.666666666666667,8.5416725,7.91667,7.5,8.125,10.0,,,,,,,,,,,,,,,,,
109,ALUNO-201,2020,,Escola Pública,14.0,1.0,3,L,,Não,,,7.718541500000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.4,8.0,7.4166675,7.08333,7.5,7.96875,5.0,,,,,,,,,,,,,,,,,
110,ALUNO-202,2020,,Escola Pública,12.0,2.0,2,R,,Não,,,3.7799986666666663,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,2.9,0.0,6.833326666666666,0.0,6.875,6.458333333333334,5.0,,,,,,,,,,,,,,,,,
111,ALUNO-206,2020,,Escola Pública,16.0,2.0,6,B,,Não,,,5.2162495,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,4.3,2.0,7.1249975,0.0,7.5,7.8125,10.0,,,,,,,,,,,,,,,,,
112,ALUNO-208,2020,,Escola Pública,11.0,0.0,2,D,,Não,,,7.842502,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.4,5.0,7.5,9.000020000000001,7.5,8.125,10.0,,,,,,,,,,,,,,,,,
113,ALUNO-209,2020,,Escola Pública,9.0,1.0,0,H,,Sim,,,9.075004,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,10.0,10.00001,9.50002,6.25,10.0,5.0,,,,,,,,,,,,,,,,,
114,ALUNO-210,2020,,Rede Decisão/União,13.0,3.0,5,B,,Não,,,8.213058666666669,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.1,5.666666666666667,8.277783333333332,10.00002,7.5,8.541666666666666,10.0,,,,,,,,,,,,,,,,,
115,ALUNO-212,2020,,Escola Pública,8.0,1.0,0,H,,Não,,,6.345836,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,7.0,2.58334,7.416679999999999,4.375,2.5,10.0,,,,,,,,,,,,,,,,,
116,ALUNO-213,2020,,Escola Pública,12.0,2.0,2,P,,Não,,,8.081669333333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.7,9.0,7.833336666666668,9.000020000000001,5.0,8.749999999999998,5.0,,,,,,,,,,,,,,,,,
117,ALUNO-215,2020,,Escola Pública,9.0,1.0,1,A,,Não,,,8.874585000000002,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.3,10.0,7.666665,9.50002,7.5,7.8125,10.0,,,,,,,,,,,,,,,,,
118,ALUNO-216,2020,,UNISA,18.0,1.0,8,A,,,,,5.960001,D,Quartzo,Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado.,Ponto a melhorar em 2021: As suas notas na Faculdade.,,0.0,7.4,0.0,8.75001,5.625,0.0,10.0,,,,,,,,,,,,,,,,,
119,ALUNO-217,2020,,Escola Pública,9.0,1.0,1,B,,Sim,,,8.942503,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.4,9.5,9.000005,8.000020000000001,7.5,8.125,10.0,,,,,,,,,,,,,,,,,
120,ALUNO-219,2020,,Escola Pública,11.0,1.0,2,M,,Não,,,7.832084999999999,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.9,5.0,7.916665,9.50002,8.75,8.4375,10.0,,,,,,,,,,,,,,,,,
121,ALUNO-222,2020,,Escola Pública,8.0,1.0,1,F,,Não,,,8.478752,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.8,9.5,8.25,9.000020000000001,7.5,7.1875,10.0,,,,,,,,,,,,,,,,,
122,ALUNO-223,2020,,Escola Pública,10.0,1.0,1,E,,Não,,,6.59278,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,5.2,5.0,8.055556666666668,9.000020000000001,6.875,8.541666666666668,5.0,,,,,,,,,,,,,,,,,
123,ALUNO-225,2020,,Escola Pública,14.0,4.0,4,B,,Não,,,8.845558333333333,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.7,8.333333333333334,8.277783333333334,9.58335,7.5,8.749999999999998,10.0,,,,,,,,,,,,,,,,,
124,ALUNO-226,2020,,Rede Decisão/União,11.0,2.0,2,G,,Não,,,7.849446666666667,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.4,7.5,8.222223333333332,8.500020000000001,5.625,8.125,10.0,,,,,,,,,,,,,,,,,
125,ALUNO-227,2020,,Escola Pública,15.0,0.0,3,L,,Não,,,5.981250166666666,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,3.0,6.333333333333333,6.0416625,8.75001,7.5,7.8125,5.0,,,,,,,,,,,,,,,,,
